cv_id,filename,tier,template,domain,name,seniority,skills_count,experience_count,misc_count,years_exp,pdf_path,gt_path,pdf_exists,gt_exists,time_extract_pymupdf_raw,status_extract_pymupdf_raw,error_extract_pymupdf_raw,time_extract_pymupdf4llm,status_extract_pymupdf4llm,error_extract_pymupdf4llm,time_extract_docling_default,status_extract_docling_default,error_extract_docling_default,time_extract_docling_custom,status_extract_docling_custom,error_extract_docling_custom,chars_pymupdf_raw,chars_pymupdf4llm,chars_docling_default,chars_docling_custom
4815,cv_04815,T2,T2_sidebar_photo,data_science,Tammy Scott,principal,25,5,2,14.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04815.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04815.json,True,True,0.01,ok,,0.29,ok,,1.32,ok,,2.47,ok,,2054,2261,2702,2724
4629,cv_04629,T2,T2_sidebar_photo,data_science,Micheal Garrett,principal,18,5,2,15.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04629.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04629.json,True,True,0.01,ok,,0.3,ok,,1.4,ok,,1.48,ok,,2310,2520,2851,2851
4887,cv_04887,T2,T2_sidebar_photo,data_science,Heather Johnson,senior,28,2,1,5.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04887.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04887.json,True,True,0.01,ok,,0.24,ok,,1.18,ok,,1.73,ok,,1135,1238,1354,1354
3045,cv_03045,T2,T2_sidebar_photo,data_science,Michael King,principal,22,5,3,14.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03045.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03045.json,True,True,0.01,ok,,0.33,ok,,1.24,ok,,1.31,ok,,1680,1853,2101,2113
3567,cv_03567,T2,T2_sidebar_photo,data_science,Katherine Pierce,senior,24,3,3,7.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03567.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03567.json,True,True,0.01,ok,,0.29,ok,,1.27,ok,,1.41,ok,,1784,1952,2296,2308
4881,cv_04881,T2,T2_sidebar_photo,design,Eric Davis,lead,19,3,2,8.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04881.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04881.json,True,True,0.01,ok,,0.31,ok,,1.16,ok,,1.23,ok,,1277,1403,1518,1518
4185,cv_04185,T2,T2_sidebar_photo,design,John Hernandez,lead,16,3,2,8.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04185.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04185.json,True,True,0.01,ok,,0.26,ok,,1.16,ok,,1.21,ok,,1232,1380,1646,1646
3951,cv_03951,T2,T2_sidebar_photo,design,Jesse Robinson,senior,21,3,2,7.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03951.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03951.json,True,True,0.01,ok,,0.31,ok,,1.21,ok,,1.23,ok,,1315,1437,1851,1851
4563,cv_04563,T2,T2_sidebar_photo,devops,Edward Howard,principal,30,4,3,13.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04563.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04563.json,True,True,0.01,ok,,0.27,ok,,1.3,ok,,1.36,ok,,1836,1970,2293,2293
3969,cv_03969,T2,T2_sidebar_photo,devops,Chelsea Schultz,senior,29,3,3,7.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03969.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03969.json,True,True,0.01,ok,,0.26,ok,,1.23,ok,,1.22,ok,,1362,1491,1773,1773
4083,cv_04083,T2,T2_sidebar_photo,devops,David Santos,lead,24,3,2,8.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04083.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04083.json,True,True,0.01,ok,,0.33,ok,,1.69,ok,,1.28,ok,,1524,1668,1940,1940
4737,cv_04737,T2,T2_sidebar_photo,devops,Linda Li,lead,27,3,3,10.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04737.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04737.json,True,True,0.01,ok,,0.29,ok,,1.13,ok,,1.19,ok,,1373,1490,1445,1445
4977,cv_04977,T2,T2_sidebar_photo,frontend,Robert Salinas,mid,22,2,1,4.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04977.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04977.json,True,True,0.01,ok,,0.26,ok,,1.17,ok,,1.24,ok,,1255,1404,1668,1680
4761,cv_04761,T2,T2_sidebar_photo,frontend,Nathan Jackson,principal,23,4,3,15.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04761.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04761.json,True,True,0.01,ok,,0.29,ok,,1.28,ok,,1.85,ok,,1946,2140,2550,2562
2505,cv_02505,T2,T2_sidebar_photo,frontend,Michael Norton,principal,21,4,2,13.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02505.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02505.json,True,True,0.01,ok,,0.27,ok,,1.24,ok,,1.31,ok,,1710,1845,2216,2216
4419,cv_04419,T2,T2_sidebar_photo,frontend,Brent Hernandez,senior,21,3,2,7.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04419.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04419.json,True,True,0.01,ok,,0.26,ok,,1.16,ok,,1.28,ok,,1431,1560,1805,1817
2763,cv_02763,T2,T2_sidebar_photo,frontend,Tiffany Scott,senior,23,3,1,6.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02763.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02763.json,True,True,0.01,ok,,0.25,ok,,1.65,ok,,1.24,ok,,1326,1436,1479,1479
4149,cv_04149,T2,T2_sidebar_photo,frontend,Dale Mayer,lead,22,4,1,10.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04149.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04149.json,True,True,0.01,ok,,0.28,ok,,1.34,ok,,1.29,ok,,1685,1841,1860,1860
4335,cv_04335,T2,T2_sidebar_photo,general_it,Jeremy Frazier,senior,21,2,1,6.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04335.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04335.json,True,True,0.01,ok,,0.27,ok,,1.14,ok,,1.78,ok,,1147,1280,1348,1348
3963,cv_03963,T2,T2_sidebar_photo,general_it,Veronica Drake,senior,25,2,1,7.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03963.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03963.json,True,True,0.01,ok,,0.25,ok,,1.11,ok,,1.27,ok,,934,1174,1242,1242
4413,cv_04413,T2,T2_sidebar_photo,mobile,Jessica Walker,lead,25,3,2,9.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04413.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04413.json,True,True,0.01,ok,,0.26,ok,,1.22,ok,,1.25,ok,,1588,1732,2073,2073
3723,cv_03723,T2,T2_sidebar_photo,mobile,Johnathan Collins,senior,24,3,1,7.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03723.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03723.json,True,True,0.01,ok,,0.26,ok,,1.2,ok,,1.26,ok,,1439,1579,1827,1839
3747,cv_03747,T2,T2_sidebar_photo,mobile,Leroy Wilson,senior,20,3,3,6.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03747.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03747.json,True,True,0.01,ok,,0.25,ok,,1.18,ok,,1.22,ok,,1328,1428,1397,1397
4725,cv_04725,T2,T2_sidebar_photo,mobile,Dana Fox,senior,21,3,1,7.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04725.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04725.json,True,True,0.01,ok,,0.25,ok,,1.21,ok,,1.22,ok,,1402,1523,1849,1849
3249,cv_03249,T2,T2_sidebar_photo,product_management,Wayne Stokes,senior,21,5,1,7.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03249.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03249.json,True,True,0.01,ok,,0.34,ok,,1.26,ok,,1.33,ok,,1736,1909,2344,2344
3981,cv_03981,T2,T2_sidebar_photo,product_management,Timothy Barnett,lead,22,4,1,10.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03981.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03981.json,True,True,0.01,ok,,0.27,ok,,1.28,ok,,1.31,ok,,1699,1868,2256,2256
2697,cv_02697,T2,T2_sidebar_photo,product_management,Samantha Freeman,senior,22,3,1,5.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02697.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02697.json,True,True,0.01,ok,,0.27,ok,,1.27,ok,,1.28,ok,,1808,1982,2375,2375
4023,cv_04023,T2,T2_sidebar_photo,qa_testing,Danielle Holmes,lead,25,4,3,10.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04023.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04023.json,True,True,0.01,ok,,0.37,ok,,1.82,ok,,1.37,ok,,1784,1962,2266,2278
3597,cv_03597,T2,T2_sidebar_photo,qa_testing,Miguel Lopez,lead,22,4,3,10.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03597.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03597.json,True,True,0.01,ok,,0.27,ok,,1.24,ok,,1.28,ok,,1641,1776,2097,2097
2577,cv_02577,T2,T2_sidebar_photo,qa_testing,Leonard Robertson,lead,22,3,3,8.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02577.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02577.json,True,True,0.01,ok,,0.25,ok,,1.18,ok,,1.31,ok,,1291,1430,1480,1480
2586,cv_02586,T2,T2_sidebar_right,backend,Jonathan Joseph PhD,senior,30,3,3,7.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02586.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02586.json,True,True,0.01,ok,,0.3,ok,,1.15,ok,,1.24,ok,,1836,1997,1922,1934
2952,cv_02952,T2,T2_sidebar_right,backend,Carl Ball,lead,28,4,2,11.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02952.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02952.json,True,True,0.01,ok,,0.34,ok,,1.29,ok,,1.35,ok,,2232,2399,2337,2349
4236,cv_04236,T2,T2_sidebar_right,backend,Katherine Gordon,junior,34,2,3,1.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04236.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04236.json,True,True,0.01,ok,,0.32,ok,,1.21,ok,,1.26,ok,,1799,1941,1899,1911
3528,cv_03528,T2,T2_sidebar_right,backend,Jason Carpenter,senior,29,2,1,6.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03528.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03528.json,True,True,0.01,ok,,0.35,ok,,1.13,ok,,1.18,ok,,1349,1462,1428,1440
4692,cv_04692,T2,T2_sidebar_right,backend,Keith Torres,lead,25,3,2,11.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04692.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04692.json,True,True,0.01,ok,,0.29,ok,,1.15,ok,,1.28,ok,,1519,1655,1608,1620
4128,cv_04128,T2,T2_sidebar_right,cybersecurity,Dana Mayer,lead,19,3,1,9.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04128.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04128.json,True,True,0.01,ok,,0.28,ok,,1.1,ok,,1.19,ok,,1565,1702,1631,1643
3156,cv_03156,T2,T2_sidebar_right,cybersecurity,Tonya Vance,senior,21,3,3,6.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03156.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03156.json,True,True,0.01,ok,,0.29,ok,,1.16,ok,,1.25,ok,,1671,1812,1755,1767
4008,cv_04008,T2,T2_sidebar_right,cybersecurity,Amber Anderson,lead,22,4,3,8.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04008.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04008.json,True,True,0.01,ok,,0.36,ok,,1.2,ok,,1.87,ok,,2076,2217,2152,2164
3588,cv_03588,T2,T2_sidebar_right,cybersecurity,Stacy Ross,senior,22,2,2,5.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03588.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03588.json,True,True,0.01,ok,,0.29,ok,,1.14,ok,,1.7,ok,,1800,1969,1894,1906
2556,cv_02556,T2,T2_sidebar_right,data_science,Kristen Smith,senior,19,2,1,6.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02556.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02556.json,True,True,0.01,ok,,0.27,ok,,1.11,ok,,1.22,ok,,1228,1357,1302,1314
2772,cv_02772,T2,T2_sidebar_right,data_science,Wesley Mitchell,senior,27,2,2,5.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02772.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02772.json,True,True,0.01,ok,,0.29,ok,,1.14,ok,,2.57,ok,,1680,1834,2051,2133
3978,cv_03978,T2,T2_sidebar_right,data_science,Kurt Wheeler,senior,27,3,2,5.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03978.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03978.json,True,True,0.01,ok,,0.32,ok,,1.23,ok,,1.29,ok,,1938,2086,2041,2053
3132,cv_03132,T2,T2_sidebar_right,data_science,Brad Casey,mid,24,1,1,3.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03132.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03132.json,True,True,0.01,ok,,0.3,ok,,1.53,ok,,2.32,ok,,887,1081,1197,1230
3336,cv_03336,T2,T2_sidebar_right,data_science,Haley Green,mid,19,2,1,4.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03336.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03336.json,True,True,0.01,ok,,0.29,ok,,1.19,ok,,1.16,ok,,1762,1940,1839,1851
3390,cv_03390,T2,T2_sidebar_right,design,Kelly Richardson,lead,18,4,1,11.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03390.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03390.json,True,True,0.01,ok,,0.31,ok,,1.16,ok,,1.26,ok,,2048,2235,2142,2154
4218,cv_04218,T2,T2_sidebar_right,design,Michele Lamb,mid,19,3,1,4.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04218.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04218.json,True,True,0.01,ok,,0.28,ok,,1.16,ok,,1.18,ok,,1517,1658,1593,1605
2616,cv_02616,T2,T2_sidebar_right,design,Christopher Whitaker,lead,21,3,2,8.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02616.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02616.json,True,True,0.01,ok,,0.29,ok,,1.72,ok,,1.22,ok,,1604,1751,1690,1702
4734,cv_04734,T2,T2_sidebar_right,devops,James Hendrix,principal,30,4,3,14.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04734.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04734.json,True,True,0.01,ok,,0.31,ok,,1.19,ok,,1.28,ok,,1842,1984,1903,1915
4662,cv_04662,T2,T2_sidebar_right,devops,Ryan Thomas,senior,30,2,3,5.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04662.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04662.json,True,True,0.01,ok,,0.28,ok,,1.13,ok,,1.21,ok,,1416,1521,1492,1504
4764,cv_04764,T2,T2_sidebar_right,devops,Timothy Garrison,lead,30,4,3,11.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04764.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04764.json,True,True,0.01,ok,,0.47,ok,,1.29,ok,,1.27,ok,,2497,2756,2583,2595
3540,cv_03540,T2,T2_sidebar_right,devops,James Conrad,senior,24,3,3,7.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03540.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03540.json,True,True,0.01,ok,,0.33,ok,,1.16,ok,,1.15,ok,,1414,1542,1502,1514
4038,cv_04038,T2,T2_sidebar_right,devops,Melissa Flores,lead,34,4,3,11.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04038.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04038.json,True,True,0.01,ok,,0.35,ok,,1.28,ok,,2.07,ok,,2477,2676,2698,2679
3192,cv_03192,T2,T2_sidebar_right,frontend,James Dougherty,lead,22,5,1,11.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03192.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03192.json,True,True,0.01,ok,,0.32,ok,,1.18,ok,,1.25,ok,,1945,2095,2042,2054
2514,cv_02514,T2,T2_sidebar_right,frontend,Julia Ochoa,senior,22,3,3,6.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02514.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02514.json,True,True,0.01,ok,,0.33,ok,,1.23,ok,,1.29,ok,,2283,2463,2384,2396
4152,cv_04152,T2,T2_sidebar_right,frontend,Daniel Ray,senior,26,3,1,6.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04152.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04152.json,True,True,0.01,ok,,0.29,ok,,1.2,ok,,1.24,ok,,1645,1771,1727,1739
2646,cv_02646,T2,T2_sidebar_right,frontend,Terrence Cole,lead,20,3,3,11.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02646.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02646.json,True,True,0.01,ok,,0.35,ok,,1.18,ok,,2.24,ok,,1522,1663,1826,1719
4296,cv_04296,T2,T2_sidebar_right,frontend,Gilbert Owen,executive,31,5,2,18.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04296.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04296.json,True,True,0.01,ok,,0.4,ok,,1.18,ok,,1.26,ok,,1994,2163,2069,2081
3102,cv_03102,T2,T2_sidebar_right,frontend,Jay Hodges,senior,25,2,3,5.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03102.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03102.json,True,True,0.01,ok,,0.29,ok,,1.2,ok,,1.21,ok,,1646,1798,1734,1746
2502,cv_02502,T2,T2_sidebar_right,general_it,Brian Wu,lead,18,3,2,8.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02502.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02502.json,True,True,0.01,ok,,0.28,ok,,1.14,ok,,1.73,ok,,1454,1622,1544,1556
3780,cv_03780,T2,T2_sidebar_right,general_it,Phillip Henry,senior,20,3,3,7.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03780.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03780.json,True,True,0.01,ok,,0.31,ok,,1.19,ok,,1.24,ok,,1585,1725,1672,1684
2760,cv_02760,T2,T2_sidebar_right,general_it,Michael Harris,mid,24,3,3,4.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02760.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02760.json,True,True,0.01,ok,,0.31,ok,,1.19,ok,,1.73,ok,,1939,2107,2029,2041
3306,cv_03306,T2,T2_sidebar_right,mobile,Rebecca Aguilar,senior,24,3,2,7.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03306.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03306.json,True,True,0.01,ok,,0.31,ok,,1.17,ok,,1.34,ok,,2028,2194,2136,2148
4860,cv_04860,T2,T2_sidebar_right,mobile,Gabriel Bryant,lead,24,4,2,10.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04860.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04860.json,True,True,0.01,ok,,0.28,ok,,1.13,ok,,1.32,ok,,1622,1769,1707,1719
4926,cv_04926,T2,T2_sidebar_right,mobile,William Greene,lead,23,3,1,8.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04926.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04926.json,True,True,0.01,ok,,0.29,ok,,1.17,ok,,1.22,ok,,1727,1901,1804,1816
4704,cv_04704,T2,T2_sidebar_right,mobile,Mr. Gabriel Edwards,senior,23,2,1,6.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04704.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04704.json,True,True,0.01,ok,,0.35,ok,,1.16,ok,,2.23,ok,,1426,1569,1761,1739
3402,cv_03402,T2,T2_sidebar_right,mobile,Eric Duncan,principal,25,4,1,12.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03402.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03402.json,True,True,0.01,ok,,0.3,ok,,1.13,ok,,1.28,ok,,1890,2021,1974,1986
4356,cv_04356,T2,T2_sidebar_right,product_management,David Mercado,senior,20,2,3,6.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04356.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04356.json,True,True,0.01,ok,,0.29,ok,,1.66,ok,,1.19,ok,,1608,1761,1696,1708
3384,cv_03384,T2,T2_sidebar_right,product_management,Joshua Smith,mid,21,1,3,2.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03384.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03384.json,True,True,0.01,ok,,0.25,ok,,1.07,ok,,1.19,ok,,1018,1135,1092,1104
4122,cv_04122,T2,T2_sidebar_right,product_management,Kenneth Ellis,senior,22,3,3,7.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_04122.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_04122.json,True,True,0.01,ok,,0.27,ok,,1.61,ok,,1.22,ok,,1401,1553,1485,1497
3948,cv_03948,T2,T2_sidebar_right,product_management,Michael Stanton,senior,23,3,1,5.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_03948.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_03948.json,True,True,0.01,ok,,0.29,ok,,1.22,ok,,1.31,ok,,1690,1876,1793,1805
2562,cv_02562,T2,T2_sidebar_right,qa_testing,Keith Bowman,lead,20,3,3,8.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02562.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02562.json,True,True,0.01,ok,,0.37,ok,,1.23,ok,,1.25,ok,,1861,2041,1962,1974
2628,cv_02628,T2,T2_sidebar_right,qa_testing,Renee Matthews,junior,25,1,3,1.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02628.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02628.json,True,True,0.01,ok,,0.26,ok,,1.07,ok,,1.14,ok,,948,1059,1024,1036
2650,cv_02650,T2,T2_sidebar_timeline,backend,Eric Smith,mid,26,1,2,4.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_02650.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_02650.json,True,True,0.01,ok,,0.26,ok,,1.16,ok,,1.13,ok,,1273,1396,1313,1313
